"Estadillo","lat","lng","ClaIFN3","SubclaseIFN3","ClaIFN4","SubclaseIFN4","SpeciesID","SpeciesName","DC","N_NFI2","V_NFI2","BA_NFI2","N_NFI3","V_NFI3","BA_NFI3","N_NFI4","V_NFI4","BA_NFI4"
1083,42.763611,-4.59007,"N","N","A","1","26","P. pinaster",25,0,0,0,311.237,81.0049,14.8408,0,0,0
1083,42.763611,-4.59007,"N","N","A","1","26","P. pinaster",30,0,0,0,113.177,45.1877,7.72695,28.2942360043446,13.8054003460295,2.10064722222222
1083,42.763611,-4.59007,"N","N","A","1","26","P. pinaster",35,0,0,0,42.4414,23.1302,3.91192,99.029826015206,66.2575860327668,9.72187777777778
1084,42.753211,-4.687559,"N","N","A","1","43","Q. pyrenaica",10,0,0,0,381.972,6.81948,2.84093,381.972186058652,6.46748062340677,2.90705
1084,42.753211,-4.687559,"N","N","A","1","43","Q. pyrenaica",15,0,0,0,541.127,42.2885,9.89671,413.80320156354,27.3227166684898,6.6326625
1084,42.753211,-4.687559,"N","N","A","1","43","Q. pyrenaica",20,0,0,0,63.662,9.02465,2.07641,381.972186058652,56.0721664557861,11.48920625
1084,42.753211,-4.687559,"N","N","A","1","43","Q. pyrenaica",25,0,0,0,56.5885,12.44,2.70837,70.7355900108615,16.6881162177204,3.50769722222222
1085,42.74176,-4.846069,"N","N","0","0","43","Q. pyrenaica",35,0,0,0,14.1471,11.5146,1.52111,0,0,0
1085,42.74176,-4.846069,"N","N","0","0","43","Q. pyrenaica",45,0,0,0,20.3718,24.7085,3.2669,0,0,0
1085,42.74176,-4.846069,"N","N","0","0","43","Q. pyrenaica",50,0,0,0,10.1859,13.7528,1.86094,0,0,0
1085,42.74176,-4.846069,"N","N","0","0","43","Q. pyrenaica",55,0,0,0,5.09296,8.79432,1.19028,0,0,0
1085,42.74176,-4.846069,"N","N","0","0","43","Q. pyrenaica",65,0,0,0,10.1859,24.5742,3.39044,0,0,0
1085,42.74176,-4.846069,"N","N","0","0","258","Populus x canadensis",15,0,0,0,95.493,10.8977,1.65348,0,0,0
1085,42.74176,-4.846069,"N","N","0","0","258","Populus x canadensis",20,0,0,0,127.324,30.7326,4.03142,0,0,0
1085,42.74176,-4.846069,"N","N","0","0","258","Populus x canadensis",25,0,0,0,99.0298,36.1458,4.62136,0,0,0
1085,42.74176,-4.846069,"N","N","0","0","258","Populus x canadensis",30,0,0,0,14.1471,8.06747,1.02684,0,0,0
1086,42.745093,-4.62625,"N","N","A","1","43","Q. pyrenaica",10,0,0,0,763.944,17.5857,6.02545,381.972186058652,11.625962569272,3.88665
1086,42.745093,-4.62625,"N","N","A","1","43","Q. pyrenaica",15,0,0,0,159.155,8.49302,2.3911,445.634217068427,27.9484510519352,7.49974375
1087,42.735387,-4.674859,"N","N","0","0","43","Q. pyrenaica",10,0,0,0,1273.24,17.9057,8.07583,0,0,0
1087,42.735387,-4.674859,"N","N","0","0","43","Q. pyrenaica",15,0,0,0,63.662,2.93479,0.875631,0,0,0
1087,42.735387,-4.674859,"N","N","0","0","43","Q. pyrenaica",20,0,0,0,31.831,3.69757,0.9409,0,0,0
1087,42.735387,-4.674859,"N","N","0","0","43","Q. pyrenaica",25,0,0,0,70.7356,15.2483,3.51191,0,0,0
1088,42.726026,-4.699035,"N","N","0","0","43","Q. pyrenaica",10,0,0,0,636.62,10.0389,4.42448,0,0,0
1088,42.726026,-4.699035,"N","N","0","0","43","Q. pyrenaica",15,0,0,0,63.662,4.63478,1.14325,0,0,0
1089,42.715148,-4.820857,"N","N","0","0","43","Q. pyrenaica",10,0,0,0,127.324,3.00294,1.26562,0,0,0
1089,42.715148,-4.820857,"N","N","0","0","43","Q. pyrenaica",15,0,0,0,95.493,5.16124,1.72012,0,0,0
1089,42.715148,-4.820857,"N","N","0","0","43","Q. pyrenaica",20,0,0,0,31.831,3.36176,0.965306,0,0,0
1089,42.715148,-4.820857,"N","N","0","0","43","Q. pyrenaica",25,0,0,0,14.1471,2.12602,0.634678,0,0,0
1090,42.717205,-4.686582,"N","N","0","0","43","Q. pyrenaica",10,0,0,0,1018.59,12.5165,6.25868,0,0,0
1091,42.70856,-4.661927,"N","N","A","1","43","Q. pyrenaica",10,0,0,0,2291.83,49.1082,18.5454,509.296248078203,13.90017456567,4.990225
1091,42.70856,-4.661927,"N","N","A","1","43","Q. pyrenaica",15,0,0,0,159.155,9.26239,2.24488,509.296248078203,40.4818259418339,8.84565625
1093,42.699735,-4.649483,"N","N","0","0","43","Q. pyrenaica",10,0,0,0,381.972,7.87231,2.56732,0,0,0
1093,42.699735,-4.649483,"N","N","0","0","43","Q. pyrenaica",15,0,0,0,31.831,1.19827,0.4624,0,0,0
1093,42.699735,-4.649483,"N","N","0","0","43","Q. pyrenaica",20,0,0,0,31.831,2.89626,0.907256,0,0,0
1098,42.829326,-4.383768,"N","N","0","0","43","Q. pyrenaica",15,0,0,0,541.127,38.8947,9.50393,0,0,0
1098,42.829326,-4.383768,"N","N","0","0","43","Q. pyrenaica",20,0,0,0,31.831,3.51637,0.851006,0,0,0
1100,42.810566,-4.444504,"N","N","A","1","43","Q. pyrenaica",10,0,0,0,1909.86,39.4995,13.9959,2419.15717837146,62.0786259142813,19.982775
1100,42.810566,-4.444504,"N","N","A","1","43","Q. pyrenaica",15,0,0,0,127.324,7.02854,2.05969,477.465232573315,29.2697640367683,7.5870875
1101,42.811321,-4.383367,"N","N","A","1","44","Q. faginea",15,0,0,0,31.831,1.81599,0.581406,0,0,0
1101,42.811321,-4.383367,"N","N","A","1","44","Q. faginea",20,0,0,0,31.831,2.38571,0.888306,31.8310155048877,2.44849953889747,0.990025
1101,42.811321,-4.383367,"N","N","A","1","44","Q. faginea",45,0,0,0,5.09296,1.15968,0.8464,0,0,0
1105,42.784015,-4.40721,"N","N","A","1","44","Q. faginea",30,0,0,0,14.1471,2.07551,1.07814,0,0,0
1110,42.738078,-4.479469,"N","N","0","0","25","P. nigra",15,0,0,0,286.479,23.5008,5.08613,0,0,0
1110,42.738078,-4.479469,"N","N","0","0","25","P. nigra",20,0,0,0,413.803,61.4261,12.5246,0,0,0
1110,42.738078,-4.479469,"N","N","0","0","25","P. nigra",25,0,0,0,99.0298,25.947,4.98222,0,0,0
1110,42.738078,-4.479469,"N","N","0","0","25","P. nigra",30,0,0,0,56.5885,20.8277,3.91842,0,0,0
1113,42.723228,-4.210417,"N","N","A","1","44","Q. faginea",10,0,0,0,2419.16,86.9137,20.5924,1655.21280625416,64.1021836603464,15.49965
1113,42.723228,-4.210417,"N","N","A","1","44","Q. faginea",15,0,0,0,254.648,14.0354,4.21773,509.296248078203,28.3288311077446,8.4330875
1113,42.723228,-4.210417,"N","N","A","1","44","Q. faginea",20,0,0,0,31.831,3.00433,1.2321,127.324062019551,9.72213780731341,3.42303125
1117,42.692908,-4.490604,"N","N","A","1","43","Q. pyrenaica",25,0,0,0,42.4414,7.31972,2.00423,14.1471180021723,2.61952253598688,0.751111111111111
1117,42.692908,-4.490604,"N","N","A","1","43","Q. pyrenaica",30,0,0,0,14.1471,2.69887,0.928011,42.4413540065169,11.485109373754,3.09386944444444
1120,42.813769,-4.163255,"N","N","0","0","43","Q. pyrenaica",10,0,0,0,381.972,3.50659,1.77302,0,0,0
1120,42.813769,-4.163255,"N","N","0","0","43","Q. pyrenaica",20,0,0,0,31.831,4.88385,1.20451,0,0,0
1121,42.805487,-4.089721,"N","N","0","0","21","P. sylvestris",10,0,0,0,381.972,9.37044,3.84085,0,0,0
1121,42.805487,-4.089721,"N","N","0","0","21","P. sylvestris",15,0,0,0,350.141,15.2023,5.44731,0,0,0
1121,42.805487,-4.089721,"N","N","0","0","21","P. sylvestris",20,0,0,0,31.831,3.01091,0.778806,0,0,0
1121,42.805487,-4.089721,"N","N","0","0","43","Q. pyrenaica",10,0,0,0,254.648,5.43759,2.3378,0,0,0
1122,42.787125,-4.126078,"N","N","A","1","43","Q. pyrenaica",15,0,0,0,127.324,10.1284,2.13561,127.324062019551,13.2455005555579,2.34819375
1122,42.787125,-4.126078,"N","N","A","1","71","Fagus sylvatica",10,0,0,0,1400.56,46.608,10.2174,763.944372117304,27.612616959484,6.155975
1122,42.787125,-4.126078,"N","N","A","1","71","Fagus sylvatica",15,0,0,0,286.479,20.5257,4.40044,477.465232573315,47.5067017129913,8.23409375
1122,42.787125,-4.126078,"N","N","A","1","71","Fagus sylvatica",20,0,0,0,31.831,3.39787,0.851006,190.986093029326,29.3789484221293,5.35175
1126,42.656416,-4.526333,"N","N","A","1","43","Q. pyrenaica",10,0,0,0,127.324,1.04585,0.5625,254.648124039101,3.90182570121719,1.853825
1127,42.647251,-4.538308,"N","N","A","1","43","Q. pyrenaica",10,0,0,0,254.648,4.54441,1.38153,127.324062019551,2.98335975963661,0.585225
1132,42.591182,-4.683179,"N","N","0","0","25","P. nigra",10,0,0,0,127.324,3.1894,1.4161,0,0,0
1132,42.591182,-4.683179,"N","N","0","0","25","P. nigra",15,0,0,0,63.662,2.10582,0.897081,0,0,0
1134,42.580707,-4.780382,"N","N","A","1","43","Q. pyrenaica",15,0,0,0,63.662,4.05053,1.15148,0,0,0
1134,42.580707,-4.780382,"N","N","A","1","43","Q. pyrenaica",25,0,0,0,42.4414,12.1589,2.29588,42.4413540065169,8.26652085143907,2.00710555555556
1134,42.580707,-4.780382,"N","N","A","1","43","Q. pyrenaica",30,0,0,0,28.2942,10.8207,1.79555,28.2942360043446,12.9471887741819,2.236925
1134,42.580707,-4.780382,"N","N","A","1","43","Q. pyrenaica",50,0,0,0,5.09296,2.30061,0.915849,0,0,0
1135,42.573534,-4.658336,"N","N","0","0","43","Q. pyrenaica",10,0,0,0,381.972,5.85703,2.64052,0,0,0
1135,42.573534,-4.658336,"N","N","0","0","43","Q. pyrenaica",15,0,0,0,63.662,2.78122,1.02618,0,0,0
1137,42.563266,-4.743339,"N","N","A","1","43","Q. pyrenaica",10,0,0,0,381.972,6.22181,2.63303,127.324062019551,2.14875985897779,0.950625
1137,42.563266,-4.743339,"N","N","A","1","43","Q. pyrenaica",15,0,0,0,477.465,39.4534,8.44096,350.141170553764,26.5823835040718,6.1231375
1137,42.563266,-4.743339,"N","N","A","1","43","Q. pyrenaica",20,0,0,0,159.155,23.7038,4.79474,286.479139543989,45.1069101705299,8.6329375
1137,42.563266,-4.743339,"N","N","A","1","43","Q. pyrenaica",25,0,0,0,42.4414,10.2872,1.91821,56.5884720086892,12.9687775481631,2.58883611111111
1138,42.554815,-4.706563,"N","N","0","0","43","Q. pyrenaica",15,0,0,0,63.662,4.26452,1.13701,0,0,0
1138,42.554815,-4.706563,"N","N","0","0","43","Q. pyrenaica",20,0,0,0,31.831,3.35593,0.81,0,0,0
1139,42.546528,-4.657621,"N","N","0","0","25","P. nigra",10,0,0,0,254.648,6.32949,2.89213,0,0,0
1139,42.546528,-4.657621,"N","N","0","0","25","P. nigra",15,0,0,0,159.155,6.8455,2.57914,0,0,0
1139,42.546528,-4.657621,"N","N","0","0","25","P. nigra",20,0,0,0,31.831,3.5009,0.888306,0,0,0
1140,42.536811,-4.706072,"N","N","A","1","43","Q. pyrenaica",10,0,0,0,636.62,9.72314,3.25533,1400.56468221506,36.9921184938329,8.97585
1140,42.536811,-4.706072,"N","N","A","1","43","Q. pyrenaica",15,0,0,0,31.831,1.13783,0.4356,63.6620310097753,3.85098571805439,1.0736125
1140,42.536811,-4.706072,"N","N","A","1","43","Q. pyrenaica",30,0,0,0,14.1471,2.95683,1.05404,0,0,0
1141,42.53839,-4.596519,"N","N","A","1","43","Q. pyrenaica",10,0,0,0,254.648,2.05473,1.1709,636.620310097753,14.0875445821615,3.647575
1141,42.53839,-4.596519,"N","N","A","1","43","Q. pyrenaica",15,0,0,0,95.493,5.88885,1.85656,31.8310155048877,2.10777378970542,0.5625
1141,42.53839,-4.596519,"N","N","A","1","43","Q. pyrenaica",20,0,0,0,31.831,3.36262,0.851006,95.493046514663,13.0385772379396,3.0217625
1142,42.528347,-4.669316,"N","N","A","1","43","Q. pyrenaica",10,0,0,0,127.324,3.61104,0.7056,763.944372117304,23.172798047246,5.164425
1142,42.528347,-4.669316,"N","N","A","1","43","Q. pyrenaica",15,0,0,0,95.493,4.50734,1.4337,222.817108534214,15.3644612929396,4.08345625
1142,42.528347,-4.669316,"N","N","A","1","43","Q. pyrenaica",20,0,0,0,95.493,10.5157,2.66801,31.8310155048877,3.23943370937332,1.07640625
1142,42.528347,-4.669316,"N","N","A","1","43","Q. pyrenaica",25,0,0,0,14.1471,2.52466,0.600625,42.4413540065169,7.85642651219679,1.89809722222222
1142,42.528347,-4.669316,"N","N","A","1","43","Q. pyrenaica",30,0,0,0,28.2942,7.60956,1.93889,14.1471180021723,5.20521266951924,1.17000277777778
1143,42.529046,-4.620632,"N","N","0","0","43","Q. pyrenaica",10,0,0,0,127.324,2.04055,0.893025,0,0,0
1143,42.529046,-4.620632,"N","N","0","0","43","Q. pyrenaica",15,0,0,0,31.831,1.62439,0.543906,0,0,0
1146,42.666215,-4.465561,"N","N","A","1","43","Q. pyrenaica",15,0,0,0,31.831,1.34069,0.5041,127.324062019551,7.46764345255509,2.4516625
1148,42.650267,-4.294396,"N","N","0","0","43","Q. pyrenaica",10,0,0,0,763.944,23.5134,5.87245,0,0,0
1148,42.650267,-4.294396,"N","N","0","0","43","Q. pyrenaica",15,0,0,0,63.662,2.35702,0.878125,0,0,0
1148,42.650267,-4.294396,"N","N","0","0","44","Q. faginea",15,0,0,0,31.831,1.52401,0.4225,0,0,0
1154,42.540333,-4.450435,"N","N","0","0","43","Q. pyrenaica",15,0,0,0,31.831,2.20893,0.6889,0,0,0
1156,42.531635,-4.425881,"N","N","0","0","43","Q. pyrenaica",10,0,0,0,127.324,1.28973,0.801025,0,0,0
1157,42.533086,-4.30415,"N","N","0","0","21","P. sylvestris",10,0,0,0,127.324,3.76466,1.5376,0,0,0
1157,42.533086,-4.30415,"N","N","0","0","21","P. sylvestris",15,0,0,0,63.662,2.23195,0.873,0,0,0
1157,42.533086,-4.30415,"N","N","0","0","25","P. nigra",10,0,0,0,127.324,1.43604,0.6889,0,0,0
1157,42.533086,-4.30415,"N","N","0","0","25","P. nigra",15,0,0,0,95.493,3.42301,1.36932,0,0,0
1158,42.523803,-4.328306,"N","N","A","1","43","Q. pyrenaica",10,0,0,0,254.648,3.62039,1.7873,127.324062019551,3.04498059550231,1.2996
1158,42.523803,-4.328306,"N","N","A","1","43","Q. pyrenaica",15,0,0,0,31.831,1.93148,0.445556,31.8310155048877,1.1313044089222,0.42575625
1160,42.51363,-4.425472,"N","N","A","1","43","Q. pyrenaica",15,0,0,0,31.831,2.38625,0.714025,0,0,0
1161,42.504475,-4.437435,"N","N","A","1","21","P. sylvestris",10,0,0,0,254.648,5.85098,2.43103,254.648124039101,4.85832476602027,1.9769
1161,42.504475,-4.437435,"N","N","A","1","21","P. sylvestris",15,0,0,0,572.958,37.9518,10.2191,541.12726358309,30.3181708966287,8.85045
1161,42.504475,-4.437435,"N","N","A","1","21","P. sylvestris",20,0,0,0,63.662,8.28809,1.90786,350.141170553764,46.6574054958852,9.894375
1162,42.505796,-4.327925,"N","N","0","0","43","Q. pyrenaica",10,0,0,0,127.324,1.04549,0.616225,0,0,0
1164,42.479941,-4.887014,"N","N","A","1","43","Q. pyrenaica",15,0,0,0,190.986,16.3145,3.77231,63.6620310097753,4.76334864380851,1.33268125
1164,42.479941,-4.887014,"N","N","A","1","43","Q. pyrenaica",20,0,0,0,95.493,10.4167,2.54683,190.986093029326,23.1587442943024,5.55335625
1164,42.479941,-4.887014,"N","N","A","1","43","Q. pyrenaica",25,0,0,0,70.7356,15.6819,3.37515,56.5884720086892,12.3845559922058,2.90978888888889
1166,42.390328,-4.86003,"N","N","A","1","21","P. sylvestris",15,0,0,0,127.324,10.1584,2.26389,31.8310155048877,3.60088546544942,0.72675625
1166,42.390328,-4.86003,"N","N","A","1","21","P. sylvestris",20,0,0,0,286.479,41.3752,8.8476,63.6620310097753,8.30886402769054,1.67288125
1166,42.390328,-4.86003,"N","N","A","1","21","P. sylvestris",25,0,0,0,113.177,24.7534,5.34402,226.353888034757,54.7091758478347,11.0641194444444
1166,42.390328,-4.86003,"N","N","A","1","43","Q. pyrenaica",10,0,0,0,381.972,7.42141,2.41175,381.972186058652,16.3771212685867,3.095325
1167,42.466874,-4.558209,"N","N","A","1","25","P. nigra",10,0,0,0,254.648,6.82001,2.8324,0,0,0
1167,42.466874,-4.558209,"N","N","A","1","25","P. nigra",15,0,0,0,859.437,52.5315,14.9086,732.113356612416,46.3649443501176,13.12545
1167,42.466874,-4.558209,"N","N","A","1","25","P. nigra",20,0,0,0,63.662,6.95353,1.67446,445.634217068427,63.2934340475567,12.95238125
1176,42.49721,-4.291234,"N","N","0","0","26","P. pinaster",25,0,0,0,14.1471,2.18138,0.637336,0,0,0
1176,42.49721,-4.291234,"N","N","0","0","26","P. pinaster",35,0,0,0,14.1471,7.004,1.4161,0,0,0
1176,42.49721,-4.291234,"N","N","0","0","26","P. pinaster",40,0,0,0,42.4414,26.5522,5.62023,0,0,0
1176,42.49721,-4.291234,"N","N","0","0","26","P. pinaster",45,0,0,0,5.09296,3.65037,0.799236,0,0,0
1176,42.49721,-4.291234,"N","N","0","0","26","P. pinaster",50,0,0,0,5.09296,5.93103,0.986049,0,0,0
1177,42.486921,-4.40053,"N","N","A","1","43","Q. pyrenaica",10,0,0,0,509.296,12.0196,4.06872,509.296248078203,11.7722714316485,3.949475
1177,42.486921,-4.40053,"N","N","A","1","43","Q. pyrenaica",15,0,0,0,31.831,2.01901,0.5041,381.972186058652,24.7690161405301,6.2786625
1178,42.479203,-4.290864,"N","N","0","0","43","Q. pyrenaica",15,0,0,0,159.155,12.1301,3.00429,0,0,0
1178,42.479203,-4.290864,"N","N","0","0","43","Q. pyrenaica",25,0,0,0,14.1471,2.02283,0.605803,0,0,0
1178,42.479203,-4.290864,"N","N","0","0","43","Q. pyrenaica",30,0,0,0,14.1471,2.88215,0.8649,0,0,0
1178,42.479203,-4.290864,"N","N","0","0","44","Q. faginea",15,0,0,0,31.831,1.78848,0.5476,0,0,0
1178,42.479203,-4.290864,"N","N","0","0","44","Q. faginea",20,0,0,0,31.831,2.29041,0.783225,0,0,0
22,42.857966,-4.898488,"A","4","A","1","255","Fraxinus excelsior",35,0,0,0,0,0,0,14.1471180021723,4.17780862263656,1.19537777777778
22,42.857966,-4.898488,"A","4","A","1","255","Fraxinus excelsior",40,0,0,0,0,0,0,14.1471180021723,10.8110368522651,1.89980277777778
22,42.857966,-4.898488,"A","4","A","1","255","Fraxinus excelsior",45,0,0,0,0,0,0,5.09296248078203,3.7901475519965,0.831744
24,42.84937112,-4.88538975,"A","1","A","1","42","Q. petraea",15,0,0,0,0,0,0,31.8310155048877,3.27316502269547,0.697225
24,42.84937112,-4.88538975,"A","1","A","1","42","Q. petraea",35,0,0,0,0,0,0,14.1471180021723,7.13397638773657,1.24694444444444
24,42.84937112,-4.88538975,"A","1","A","1","43","Q. pyrenaica",15,0,0,0,0,0,0,31.8310155048877,2.55010810285751,0.68475625
24,42.84937112,-4.88538975,"A","1","A","1","71","Fagus sylvatica",20,0,0,0,0,0,0,31.8310155048877,3.9059512474625,0.90725625
50,42.92601198,-4.56981941,"0","0","A","4","42","Q. petraea",10,0,0,0,0,0,0,509.296248078203,9.67295702289058,3.8402
50,42.92601198,-4.56981941,"0","0","A","4","42","Q. petraea",15,0,0,0,0,0,0,318.310155048877,18.5287147461946,5.343725
50,42.92601198,-4.56981941,"0","0","A","4","42","Q. petraea",20,0,0,0,0,0,0,127.324062019551,15.463326939249,4.222125
50,42.92601198,-4.56981941,"0","0","A","4","42","Q. petraea",25,0,0,0,0,0,0,141.471180021723,28.0503403960554,6.82928888888889
51,42.917313,-4.54501,"A","4","A","1","21","P. sylvestris",30,0,0,0,0,0,0,84.8827080130337,27.9279346536168,5.47708888888889
52,42.904935,-4.777437,"A","1","A","1","42","Q. petraea",20,0,0,0,0,0,0,63.6620310097753,9.88358584068699,2.1123125
52,42.904935,-4.777437,"A","1","A","1","42","Q. petraea",25,0,0,0,0,0,0,14.1471180021723,4.6434545031645,0.7569
52,42.904935,-4.777437,"A","1","A","1","71","Fagus sylvatica",10,0,0,0,0,0,0,381.972186058652,9.89720240391138,2.05795
52,42.904935,-4.777437,"A","1","A","1","71","Fagus sylvatica",55,0,0,0,0,0,0,5.09296248078203,6.69203709216908,1.113025
52,42.904935,-4.777437,"A","1","A","1","595","Prunus padus",10,0,0,0,0,0,0,254.648124039101,5.42913505670502,1.777625
52,42.904935,-4.777437,"A","1","A","1","595","Prunus padus",15,0,0,0,0,0,0,31.8310155048877,1.42928610396509,0.49
60,42.89766952,-4.64260042,"A","1","A","1","42","Q. petraea",15,0,0,0,0,0,0,31.8310155048877,2.04861179646897,0.585225
60,42.89766952,-4.64260042,"A","1","A","1","71","Fagus sylvatica",10,0,0,0,0,0,0,381.972186058652,20.0852280547456,2.85515
60,42.89766952,-4.64260042,"A","1","A","1","71","Fagus sylvatica",50,0,0,0,0,0,0,5.09296248078203,6.03652935038593,1.046529
62,42.887497,-4.740199,"A","4","A","1","21","P. sylvestris",35,0,0,0,0,0,0,28.2942360043446,18.2567170357153,2.44596944444444
68,42.87624031,-4.85072573,"0","0","A","1","42","Q. petraea",10,0,0,0,0,0,0,127.324062019551,1.51923369159047,0.6241
68,42.87624031,-4.85072573,"0","0","A","1","42","Q. petraea",15,0,0,0,0,0,0,31.8310155048877,0.674197701721431,0.390625
77,42.8678215,-4.8501191,"0","0","A","4C","21","P. sylvestris",10,0,0,0,0,0,0,127.324062019551,2.24388355826137,1.0201
77,42.8678215,-4.8501191,"0","0","A","4C","21","P. sylvestris",15,0,0,0,0,0,0,95.493046514663,5.18034226820384,1.85853125
77,42.8678215,-4.8501191,"0","0","A","4C","21","P. sylvestris",20,0,0,0,0,0,0,63.6620310097753,8.45264367299552,2.38218125
77,42.8678215,-4.8501191,"0","0","A","4C","21","P. sylvestris",25,0,0,0,0,0,0,14.1471180021723,2.39662361352808,0.565002777777778
79,42.86912,-4.764167,"A","4","A","1","21","P. sylvestris",35,0,0,0,0,0,0,14.1471180021723,9.65526130386607,1.28444444444444
80,42.869308,-4.75193,"A","4","A","1","21","P. sylvestris",20,0,0,0,0,0,0,31.8310155048877,2.14116282298965,0.801025
80,42.869308,-4.75193,"A","4","A","1","21","P. sylvestris",25,0,0,0,0,0,0,14.1471180021723,2.30130372482019,0.683377777777778
82,42.870047,-4.702981,"A","4","A","1","21","P. sylvestris",35,0,0,0,0,0,0,14.1471180021723,7.8282788321247,1.32633611111111
89,42.871971,-4.568364,"A","4","A","1","43","Q. pyrenaica",30,0,0,0,0,0,0,14.1471180021723,4.89162008762074,0.893025
91,42.872304,-4.543886,"A","1","A","1","42","Q. petraea",70,0,0,0,0,0,0,5.09296248078203,9.67770367825833,2.3716
95,42.860863,-4.714969,"A","4C","A","1","22","P. uncinata",10,0,0,0,0,0,0,1273.24062019551,24.9892208265136,9.770425
95,42.860863,-4.714969,"A","4C","A","1","22","P. uncinata",15,0,0,0,0,0,0,763.944372117304,43.3557304189847,12.28525
95,42.860863,-4.714969,"A","4C","A","1","22","P. uncinata",20,0,0,0,0,0,0,31.8310155048877,3.74099123658449,0.931225
100,42.86246,-4.604846,"A","4","A","4","71","Fagus sylvatica",70,0,0,0,0,0,0,5.09296248078203,4.07639488100945,2.999824
102,42.86262983,-4.56755122,"A","1","A","1","42","Q. petraea",45,0,0,0,0,0,0,5.09296248078203,5.19368168949467,0.772641
102,42.86262983,-4.56755122,"A","1","A","1","71","Fagus sylvatica",60,0,0,0,0,0,0,5.09296248078203,8.9360454179496,1.399489
103,42.863136,-4.555899,"A","3E","A","1","16","Pyrus spp.",10,0,0,0,0,0,0,127.324062019551,1.04637521944115,0.5625
103,42.863136,-4.555899,"A","3E","A","1","42","Q. petraea",60,0,0,0,0,0,0,5.09296248078203,7.55149919637095,1.413721
104,42.863302,-4.543662,"A","4","A","1","42","Q. petraea",20,0,0,0,0,0,0,31.8310155048877,6.90643076735891,1.20450625
104,42.863302,-4.543662,"A","4","A","1","42","Q. petraea",30,0,0,0,0,0,0,14.1471180021723,7.447975881943,1.09900277777778
108,42.852406,-4.678019,"A","1","A","1","25","P. nigra",30,0,0,0,0,0,0,155.618298023895,65.084013242864,11.0005388888889
108,42.852406,-4.678019,"A","1","A","1","25","P. nigra",35,0,0,0,0,0,0,42.4413540065169,24.6538226868323,3.99315833333333
128,42.94497,-4.496672,"A","4","A","1","42","Q. petraea",55,0,0,0,0,0,0,5.09296248078203,9.50337699774162,1.192464
128,42.94497,-4.496672,"A","4","A","1","43","Q. pyrenaica",20,0,0,0,0,0,0,63.6620310097753,11.373110956054,1.78245625
128,42.94497,-4.496672,"A","4","A","1","43","Q. pyrenaica",25,0,0,0,0,0,0,113.176944017378,35.7779019180617,5.25608611111111
128,42.94497,-4.496672,"A","4","A","1","43","Q. pyrenaica",30,0,0,0,0,0,0,84.8827080130337,40.72839642332,5.81735555555556
128,42.94497,-4.496672,"A","4","A","1","43","Q. pyrenaica",35,0,0,0,0,0,0,14.1471180021723,8.31027998929758,1.29580277777778
128,42.94497,-4.496672,"A","4","A","1","43","Q. pyrenaica",40,0,0,0,0,0,0,14.1471180021723,11.7914205428888,1.782225
128,42.94497,-4.496672,"A","4","A","1","43","Q. pyrenaica",45,0,0,0,0,0,0,5.09296248078203,5.47698351559295,0.758641
128,42.94497,-4.496672,"A","4","A","1","43","Q. pyrenaica",50,0,0,0,0,0,0,5.09296248078203,8.92343515062705,1.073296
128,42.94497,-4.496672,"A","4","A","1","71","Fagus sylvatica",45,0,0,0,0,0,0,5.09296248078203,6.3569039828006,0.81
146,42.918901,-4.422528,"A","4","A","1","42","Q. petraea",45,0,0,0,0,0,0,5.09296248078203,3.61326074939645,0.748225
146,42.918901,-4.422528,"A","4","A","1","215","Crataegus monogyna",10,0,0,0,0,0,0,127.324062019551,1.83542204597616,0.81
157,42.911631,-4.275352,"A","4","A","4","43","Q. pyrenaica",25,0,0,0,0,0,0,297.089478045618,72.2424483241495,13.8275972222222
157,42.911631,-4.275352,"A","4","A","4","43","Q. pyrenaica",30,0,0,0,0,0,0,28.2942360043446,9.97334346123509,1.85762777777778
170,42.885025,-4.238067,"A","3E","A","1","42","Q. petraea",20,0,0,0,0,0,0,31.8310155048877,8.21219643867054,0.9604
170,42.885025,-4.238067,"A","3E","A","1","42","Q. petraea",25,0,0,0,0,0,0,14.1471180021723,4.35155811913777,0.605802777777778
170,42.885025,-4.238067,"A","3E","A","1","42","Q. petraea",35,0,0,0,0,0,0,14.1471180021723,10.5996233812333,1.33017777777778
170,42.885025,-4.238067,"A","3E","A","1","52","Populus tremula",35,0,0,0,0,0,0,28.2942360043446,25.9352141322631,2.90006944444444
170,42.885025,-4.238067,"A","3E","A","1","57","Salix spp.",25,0,0,0,0,0,0,14.1471180021723,2.34173367823939,0.751111111111111
170,42.885025,-4.238067,"A","3E","A","1","57","Salix spp.",30,0,0,0,0,0,0,14.1471180021723,3.63514351140584,0.877344444444445
170,42.885025,-4.238067,"A","3E","A","1","57","Salix spp.",35,0,0,0,0,0,0,14.1471180021723,6.51542324601447,1.30340277777778
170,42.885025,-4.238067,"A","3E","A","1","215","Crataegus monogyna",10,0,0,0,0,0,0,254.648124039101,5.0908799927917,1.532725
182,42.86718041,-4.22554958,"0","0","A","1","43","Q. pyrenaica",15,0,0,0,0,0,0,477.465232573315,27.2435143507768,7.1270125
182,42.86718041,-4.22554958,"0","0","A","1","43","Q. pyrenaica",20,0,0,0,0,0,0,31.8310155048877,5.04424713961201,1.05575625
